names,paths,durations,condition,mouse,sex,dataset,outlier,frameoffset,rec_id,height,width,computer,machine_p,filter,subject_id
Spontaneous_50Hz_filt01-15_float32_256-256-22592.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 24Hrs/465M_Spontaneous_50Hz_noiso,22592,Homecage Ctrl_Post24Hr_cohort4,465,M,acute_stress,0,1,363,256,256,neumann,float32,01-15,id_3effd68094efe493
Spontaneous_50Hz_filt01-15_float32_256-256-22603.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 24Hrs/466M_Spontaneous_50Hz_noiso,22603,Homecage Ctrl_Post24Hr_cohort4,466,M,acute_stress,0,1,364,256,256,neumann,float32,01-15,id_3699f60f3be47d55
Spontaneous_50Hz_filt01-15_float32_256-256-22616.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 24Hrs/478M_Spontaneous_50Hz_noiso,22616,Homecage Ctrl_Post24Hr_cohort4,478,M,acute_stress,0,1,365,256,256,neumann,float32,01-15,id_ecbfe63d875dfbf0
Spontaneous_50Hz_filt01-15_float32_256-256-22597.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 24Hrs/479M_Spontaneous_50Hz_noiso,22597,Homecage Ctrl_Post24Hr_cohort4,479,M,acute_stress,0,1,366,256,256,neumann,float32,01-15,id_c5cf9d0d2f673c83
Spontaneous_50Hz_filt01-15_float32_256-256-22611.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 24Hrs/480M_Spontaneous_50Hz_noiso,22611,Homecage Ctrl_Post24Hr_cohort4,480,M,acute_stress,0,1,367,256,256,neumann,float32,01-15,id_62e57b79bffb39b5
Spontaneous_50Hz_filt01-15_float32_256-256-22606.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 24Hrs/481F_Spontaneous_50Hz_noiso,22606,Homecage Ctrl_Post24Hr_cohort4,481,F,acute_stress,0,1,368,256,256,neumann,float32,01-15,id_7dba0723905a5f4f
Spontaneous_50Hz_filt01-15_float32_256-256-22604.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post 24Hrs/483F_Spontaneous_50Hz_noiso,22604,Homecage Ctrl_Post24Hr_cohort4,483,F,acute_stress,0,1,369,256,256,neumann,float32,01-15,id_94117ea09b27f74b
Spontaneous_50Hz_filt01-15_float32_256-256-22605.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post Homecage/460F_Spontaneous_50Hz_noiso,22605,Homecage Ctrl_PostHomecage_cohort4,460,F,acute_stress,0,1,370,256,256,neumann,float32,01-15,id_5ebc06397cce5147
Spontaneous_50Hz_filt01-15_float32_256-256-22596.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post Homecage/462F_Spontaneous_50Hz_noiso,22596,Homecage Ctrl_PostHomecage_cohort4,462,F,acute_stress,0,1,371,256,256,neumann,float32,01-15,id_6e8d17e6387d1229
Spontaneous_50Hz_filt01-15_float32_256-256-22621.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post Homecage/463F_Spontaneous_50Hz_noiso,22621,Homecage Ctrl_PostHomecage_cohort4,463,F,acute_stress,0,1,372,256,256,neumann,float32,01-15,id_cd6b124877c5e361
Spontaneous_50Hz_filt01-15_float32_256-256-22601.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post Homecage/464M_Spontaneous_50Hz_noiso,22601,Homecage Ctrl_PostHomecage_cohort4,464,M,acute_stress,0,1,373,256,256,neumann,float32,01-15,id_09cd8d0b404ad7b1
Spontaneous_50Hz_filt01-15_float32_256-256-22588.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post Homecage/465M_Spontaneous_50Hz_noiso,22588,Homecage Ctrl_PostHomecage_cohort4,465,M,acute_stress,0,1,374,256,256,neumann,float32,01-15,id_ef5a425fe4811dc0
Spontaneous_50Hz_filt01-15_float32_256-256-22601.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post Homecage/466M_Spontaneous_50Hz_noiso,22601,Homecage Ctrl_PostHomecage_cohort4,466,M,acute_stress,0,1,375,256,256,neumann,float32,01-15,id_b8701b9fe70232ce
Spontaneous_50Hz_filt01-15_float32_256-256-22605.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post Homecage/476M_Spontaneous_50Hz_noiso,22605,Homecage Ctrl_PostHomecage_cohort4,476,M,acute_stress,0,1,376,256,256,neumann,float32,01-15,id_803cff09dcccc0ff
Spontaneous_50Hz_filt01-15_float32_256-256-22592.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post Homecage/478M_Spontaneous_50Hz_noiso,22592,Homecage Ctrl_PostHomecage_cohort4,478,M,acute_stress,0,1,377,256,256,neumann,float32,01-15,id_5d1e6fa53ea9ac65
Spontaneous_50Hz_filt01-15_float32_256-256-22593.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post Homecage/479M_Spontaneous_50Hz_noiso,22593,Homecage Ctrl_PostHomecage_cohort4,479,M,acute_stress,0,1,378,256,256,neumann,float32,01-15,id_4dc900124e2d63cd
Spontaneous_50Hz_filt01-15_float32_256-256-22604.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post Homecage/480M_Spontaneous_50Hz_noiso,22604,Homecage Ctrl_PostHomecage_cohort4,480,M,acute_stress,0,1,379,256,256,neumann,float32,01-15,id_08d7c399522913fa
Spontaneous_50Hz_filt01-15_float32_256-256-22600.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post Homecage/481F_Spontaneous_50Hz_noiso,22600,Homecage Ctrl_PostHomecage_cohort4,481,F,acute_stress,0,1,380,256,256,neumann,float32,01-15,id_c816ad15051c19de
Spontaneous_50Hz_filt01-15_float32_256-256-22605.raw,raw_data/acute_stress/Alex Acute Stress Cohort 4/Homecage/Post Homecage/483F_Spontaneous_50Hz_noiso,22605,Homecage Ctrl_PostHomecage_cohort4,483,F,acute_stress,0,1,381,256,256,neumann,float32,01-15,id_bd513db402d49057
